,month,day,campaign_number,user_engagement,banner,placement,displays,placement_costs,clicks,advert_firm_revenue,post_click_conversions,post_click_sales_amount,cpm_company,cpc_company,profit_company,roi_company,cpc_advert_firm,profit_advert_firm,roi_advert_firm
8884,May,18,camp 1,Medium,240 x 400,mno,14844,9.1342,101,19.2689,6,343.2033,1.2980935057935865,0.19078118811881187,323.93440000000004,1681.1255442708202,0.09043762376237624,10.134699999999999,110.95334019399618
8885,May,18,camp 1,High,300 x 250,abc,655,0.3655,7,1.0,4,161.1421,1.5267175572519083,0.14285714285714285,160.1421,16014.21,0.05221428571428571,0.6345000000000001,173.59781121751027
8886,May,18,camp 1,High,300 x 250,def,44585,38.4014,214,41.0,120,7612.0821,0.9195917909610856,0.19158878504672897,7571.0821,18466.053902439024,0.17944579439252337,2.5985999999999976,6.766940788617075
8887,May,18,camp 1,High,300 x 250,ghi,57624,42.0466,666,127.0,309,11528.1084,2.20394280161044,0.1906906906906907,11401.1084,8977.250708661417,0.06313303303303303,84.9534,202.04582534616358
8888,May,18,camp 1,High,300 x 250,jkl,9704,5.8577,30,5.0,15,693.3351,0.5152514427040396,0.16666666666666666,688.3351,13766.702000000001,0.1952566666666667,-0.8577000000000004,-14.642265735698318
8889,May,18,camp 1,High,300 x 250,mno,347923,515.8464,1935,369.0,1359,80311.2749,1.0605794960379162,0.19069767441860466,79942.2749,21664.573143631438,0.26658728682170546,-146.84640000000002,-28.46707857222615
8891,May,18,camp 1,Low,300 x 250,def,394,0.1173,2,0.3816,0,0.0,0.9685279187817258,0.1908,-0.3816,-100.0,0.05865,0.2643,225.31969309462912
8892,May,18,camp 1,Low,300 x 250,ghi,116,0.0751,5,0.954,1,44.3778,8.224137931034482,0.1908,43.4238,4551.761006289308,0.01502,0.8789,1170.306258322237
8894,May,18,camp 1,Low,300 x 250,mno,3730,1.164,20,3.8152,1,61.1387,1.0228418230563001,0.19075999999999999,57.3235,1502.503145313483,0.058199999999999995,2.6512000000000002,227.76632302405503
8896,May,18,camp 1,Medium,300 x 250,def,4544,2.9871,17,3.2438,2,94.7798,0.7138644366197183,0.19081176470588235,91.536,2821.8755780257725,0.17571176470588235,0.25669999999999993,8.593619229352882
8897,May,18,camp 1,Medium,300 x 250,ghi,1829,1.2109,66,12.5926,10,1222.7943,6.884964461454347,0.1907969696969697,1210.2017,9610.419611517877,0.0183469696969697,11.381699999999999,939.9372367660416
8898,May,18,camp 1,Medium,300 x 250,jkl,758,0.481,1,0.1908,0,0.0,0.2517150395778364,0.1908,-0.1908,-100.0,0.481,-0.2902,-60.33264033264034
8899,May,18,camp 1,Medium,300 x 250,mno,35468,28.2017,254,48.4656,32,2403.5045,1.3664599075222736,0.19080944881889764,2355.0389,4859.196832392459,0.11103031496062991,20.263900000000003,71.85346982628708
8900,May,18,camp 1,High,468 x 60,def,1616,0.6033,5,1.0,2,30.3938,0.6188118811881188,0.2,29.3938,2939.38,0.12065999999999999,0.39670000000000005,65.75501408917621
8901,May,18,camp 1,High,468 x 60,ghi,1317,0.5384,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5384,-0.5384,-100.0
8903,May,18,camp 1,High,468 x 60,mno,5121,2.1118,5,0.0,7,68.0523,0.0,0.0,68.0523,inf,0.42236,-2.1118,-100.0
8905,May,18,camp 1,Low,468 x 60,mno,30,0.0019,1,0.1908,0,0.0,6.36,0.1908,-0.1908,-100.0,0.0019,0.18889999999999998,9942.105263157895
8909,May,18,camp 1,Medium,468 x 60,mno,643,0.1195,4,0.7632,0,0.0,1.186936236391913,0.1908,-0.7632,-100.0,0.029875,0.6436999999999999,538.6610878661088
8910,May,18,camp 1,High,580 x 400,mno,50242,141.4713,703,134.0,348,20512.5141,2.667091278213447,0.1906116642958748,20378.5141,15207.846343283583,0.20123940256045522,-7.471300000000014,-5.281141828766692
8911,May,18,camp 1,Low,580 x 400,mno,574,0.3696,2,0.3816,0,0.0,0.664808362369338,0.1908,-0.3816,-100.0,0.1848,0.01200000000000001,3.24675324675325
8912,May,18,camp 1,Medium,580 x 400,mno,4835,7.1591,63,12.0212,14,1542.4696,2.486287487073423,0.1908126984126984,1530.4484,12731.244800851828,0.11363650793650792,4.862100000000001,67.91496137782683
8913,May,18,camp 1,High,670 x 90,def,5693,8.5821,48,9.0,13,634.4181,1.5808888108203056,0.1875,625.4181,6949.089999999999,0.17879375,0.4178999999999995,4.869437550249932
8914,May,18,camp 1,High,670 x 90,ghi,17660,12.8938,92,17.0,58,2598.0683,0.9626274065685164,0.18478260869565216,2581.0683,15182.754705882351,0.14015,4.106199999999999,31.846313732181354
8915,May,18,camp 1,High,670 x 90,jkl,336,0.2455,3,0.0,1,16.9278,0.0,0.0,16.9278,inf,0.08183333333333333,-0.2455,-100.0
8916,May,18,camp 1,High,670 x 90,mno,20930,30.8561,116,22.0,78,3628.0481,1.0511227902532252,0.1896551724137931,3606.0481,16391.127727272727,0.2660008620689655,-8.856100000000001,-28.701294071512606
8920,May,18,camp 1,Low,670 x 90,mno,151,0.0377,1,0.1908,0,0.0,1.2635761589403973,0.1908,-0.1908,-100.0,0.0377,0.1531,406.10079575596825
8921,May,18,camp 1,Medium,670 x 90,def,602,0.3312,8,1.5265,5,378.5334,2.5357142857142856,0.1908125,377.0069,24697.471339665903,0.0414,1.1953,360.8997584541063
8922,May,18,camp 1,Medium,670 x 90,ghi,824,0.473,1,0.1908,0,0.0,0.23155339805825242,0.1908,-0.1908,-100.0,0.473,-0.2822,-59.66173361522199
8924,May,18,camp 1,Medium,670 x 90,mno,2288,1.3313,12,2.2897,0,0.0,1.000743006993007,0.19080833333333333,-2.2897,-100.0,0.11094166666666666,0.9583999999999999,71.9897844212424
8925,May,18,camp 1,High,728 x 90,abc,1609,0.8867,13,2.0,0,0.0,1.243008079552517,0.15384615384615385,-2.0,-100.0,0.06820769230769232,1.1133,125.55543024698319
8926,May,18,camp 1,High,728 x 90,def,82920,70.2902,327,62.0,214,8417.1946,0.7477086348287506,0.18960244648318042,8355.1946,13476.120322580648,0.21495474006116208,-8.290199999999999,-11.794247277714389
8927,May,18,camp 1,High,728 x 90,ghi,252942,313.3708,2444,466.0,1310,62464.8551,1.8423195831455432,0.190671031096563,61998.8551,13304.475343347638,0.12822045826513911,152.62920000000003,48.705622859564464
8928,May,18,camp 1,High,728 x 90,jkl,22132,8.3869,87,16.0,50,1802.3578,0.7229351165732876,0.1839080459770115,1786.3578,11164.73625,0.09640114942528737,7.613099999999999,90.77370661388593
8929,May,18,camp 1,High,728 x 90,mno,321588,308.3952,1370,261.0,919,45966.3525,0.8115974476659576,0.1905109489051095,45705.3525,17511.629310344826,0.22510598540145985,-47.39519999999999,-15.368332581051842
8932,May,18,camp 1,Low,728 x 90,def,955,0.1735,1,0.1908,0,0.0,0.19979057591623034,0.1908,-0.1908,-100.0,0.1735,0.01730000000000001,9.971181556195972
8934,May,18,camp 1,Low,728 x 90,jkl,163,0.0559,2,0.3816,0,0.0,2.3411042944785274,0.1908,-0.3816,-100.0,0.02795,0.3257,582.6475849731664
8935,May,18,camp 1,Low,728 x 90,mno,3913,0.9314,15,2.8622,1,51.4106,0.7314592384359826,0.19081333333333333,48.5484,1696.1917406191042,0.062093333333333334,1.9308,207.3008374490015
8937,May,18,camp 1,Medium,728 x 90,def,9048,4.5437,31,5.9141,5,264.4747,0.6536361626878869,0.19077741935483872,258.56059999999997,4371.9348675199935,0.14657096774193548,1.3704,30.160441930585208
8938,May,18,camp 1,Medium,728 x 90,ghi,9557,10.1247,174,33.2015,22,1961.5236,3.4740504342366854,0.19081321839080462,1928.3221,5807.936689607397,0.05818793103448276,23.076800000000002,227.9257657016998
8939,May,18,camp 1,Medium,728 x 90,jkl,1837,0.6752,13,2.4805,4,89.4234,1.3502994011976048,0.19080769230769232,86.9429,3505.055432372505,0.05193846153846154,1.8053000000000001,267.37263033175356
8940,May,18,camp 1,Medium,728 x 90,mno,34750,20.1963,208,39.6849,43,3303.435,1.1420115107913669,0.19079278846153847,3263.7500999999997,8224.161078899027,0.09709759615384615,19.488599999999998,96.49589281204972
